Date,Year,Week,Description,Amount,Level 1,Level 2,Level 3,Transaction Type,Payment Mode
18/05/25,2025,20,Ford Ecosport - Indian Oil - 25L,2577.63,Regular,Car,Fuel,Credit Card,SBI Aurum
19/05/25,2025,21,"Tawoon Restaurant, Hennur - Evening Snacks",75,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
19/05/25,2025,21,Instamart,327,Regular,Food,Groceries,Digital Wallet,Swiggy Money
19/05/25,2025,21,Instamart,145,Regular,Food,Groceries,Digital Wallet,AmazonPay
19/05/25,2025,21,Flight BLR-COK (1st June 2025),732,One-Time,Travel,Flight,Credit Card,HDFC Infinia
19/05/25,2025,21,Flight COK-BLR (1st June 2025),1115,One-Time,Travel,Flight,Credit Card,HDFC Infinia
19/05/25,2025,21,Court Fee - Adv. Pavan & Adv. Sankarshan,10000,One-Time,Legal,Legal Fee,UPI,Google Pay
19/05/25,2025,21,IKEA - Home Furnishings,10032,One-Time,Real Estate,SDA56111,Credit Card,SBI Aurum
20/05/25,2025,21,Bonus Reward - UPI Spends Apr’25,-65,Regular,Credit,Cashback,Digital Wallet,Tata Neu
20/05/25,2025,21,Instamart,396,Regular,Food,Groceries,Credit Card,HDFC Swiggy
21/05/25,2025,21,AmazonPay Wallet Reload - TataNeu Gift Card INR 2162,2162,Regular,Wallet Topup,AmazonPay,Credit Card,HDFC TataNeu Infinity
21/05/25,2025,21,AmazonPay Cashback - May’25,-37,Regular,Credit,Cashback,Digital Wallet,AmazonPay
21/05/25,2025,21,AmazonPay Vouchers - Sobha Privilege Points (TDS: 3639.86 INR),-32762,One-Time,Shopping,Household,Digital Wallet,AmazonPay
21/05/25,2025,21,AmazonPay Wallet Reload,-2162,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
21/05/25,2025,21,Samsung 9kg Front Load Washing Machine,34990,One-Time,Shopping,Household,Digital Wallet,AmazonPay
21/05/25,2025,21,Amazon Pay Cashback - Shopping May’25,-25,Regular,Credit,Cashback,Digital Wallet,AmazonPay
22/05/25,2025,21,iCloud 2TB - May’25,749,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
23/05/25,2025,21,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
23/05/25,2025,21,Driving School - Advance Fee,2000,Regular,Education,Education,UPI,Google Pay
23/05/25,2025,21,HDFC Swiggy Cashback - May’25,-417.7,Regular,Credit,Cashback,Credit Card,HDFC Swiggy
23/05/25,2025,21,HDFC Infinia Global Value Program Cashback - May’25,-271.45,Regular,Credit,Cashback,Credit Card,HDFC Infinia
23/05/25,2025,21,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
23/05/25,2025,21,YouTube Music - May’25,89,Regular,Subscription,Music,Credit Card,HDFC Infinia
23/05/25,2025,21,Pressto Indiranagar Drycleaning - Eid Dress,694,Regular,Services,Laundry,Credit Card,HDFC Infinia
23/05/25,2025,21,Instamart,237,Regular,Food,Groceries,Digital Wallet,Swiggy Money
23/05/25,2025,21,Ford Ecosport - Indian Oil - 25L,2577.63,Regular,Car,Fuel,Credit Card,SBI Aurum
23/05/25,2025,21,"Glen’s Bakehouse, Hennur - Dessert with Duby",596,Regular,Food,Dine-out,UPI,Google Pay
24/05/25,2025,21,Electricity Bill - May’25,2684,Regular,Utilities,Electricity,Credit Card,HDFC Infinia
24/05/25,2025,21,Swiggy Breakfast - McDonald’s,309,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
24/05/25,2025,21,Instamart,525,Regular,Food,Groceries,Digital Wallet,Swiggy Money
24/05/25,2025,21,Instamart,313,Regular,Food,Groceries,Digital Wallet,Swiggy Money
24/05/25,2025,21,"Thalassery Cafe, Sobha City - Tea with Duby",30,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
24/05/25,2025,21,Auto - Home to Bodycraft Hennur,90,Regular,Travel,Cabs,UPI,Google Pay
24/05/25,2025,21,Auto - Bodycraft Hennur to Home,110,Regular,Travel,Cabs,UPI,Google Pay
24/05/25,2025,21,"Movie - Nerivetta - PVR, Bhartiya Mall",84.96,Regular,Entertainment,Cinema,Credit Card,SBI Aurum
25/05/25,2025,21,TataNeu Cashback - May’25,-121,Regular,Credit,Cashback,Digital Wallet,Tata Neu
25/05/25,2025,21,"Krishna Cafe, Sobha City - Filter Coffee with Duby",40,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
25/05/25,2025,21,Ford Ecosport - HDFC FasTag Topup,252.25,Regular,Wallet Topup,Fastag,Credit Card,HDFC TataNeu Infinity
25/05/25,2025,21,"IKEA, Nagasandra - Lunch with Duby",1250,Regular,Food,Dine-out,Credit Card,HDFC Infinia
25/05/25,2025,21,Parking - Bhartiya Mall,90,Regular,Car,Parking,Credit Card,HDFC Infinia
25/05/25,2025,21,Ford Ecosport - HDFC FasTag Topup,-250,Regular,Wallet Topup,Fastag,Digital Wallet,HDFC Fastag
25/05/25,2025,21,IKEA - Home Furnishings,1878.85,One-Time,Real Estate,SDA56111,Credit Card,SBI Aurum
26/05/25,2025,22,Swiggy Dinner - Pizza Hut,567,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
27/05/25,2025,22,South Side Samurai - Nirmal Pillai Stand-up Comedy Show,581.44,Regular,Events,Live Show,UPI,Google Pay
27/05/25,2025,22,Instamart,597,Regular,Food,Groceries,Digital Wallet,Swiggy Money
28/05/25,2025,22,Amazon - Washing Machine Protective Cover,399,One-Time,Real Estate,SDA56111,Credit Card,ICICI AmazonPay
28/05/25,2025,22,Birera Hospitality,956,Regular,Food,Dine-out,Credit Card,HDFC Infinia
29/05/25,2025,22,Auto - CRED Aqua to Pizza4Ps,50,Regular,Travel,Cabs,Credit Card,HDFC TataNeu Infinity
29/05/25,2025,22,Instamart,328,Regular,Food,Groceries,Digital Wallet,Swiggy Money
30/05/25,2025,22,KSRTC Bus - Bangalore to Wayanad,2386,Regular,Travel,Bus,Credit Card,HDFC Infinia
30/05/25,2025,22,KSRTC Bus - Wayanad to Bangalore,2386,Regular,Travel,Bus,Credit Card,HDFC Infinia
30/05/25,2025,22,Ford Ecosport - Bharat Petroleum - 25L,2578.09,Regular,Car,Fuel,Credit Card,HDFC Infinia
30/05/25,2025,22,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
30/05/25,2025,22,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
30/05/25,2025,22,Instamart,255,Regular,Food,Groceries,Digital Wallet,Swiggy Money
31/05/25,2025,22,IKEA - Home Furnishings (Refund),-14635,One-Time,Real Estate,SDA56111,Credit Card,AMEX Platinum Travel
31/05/25,2025,22,IKEA - Home Furnishings (Refund),-2450,One-Time,Real Estate,SDA56111,Credit Card,AMEX Platinum Travel
31/05/25,2025,22,Max Hypermarket - Kitchen Utensils,1998,Regular,Shopping,Household,Credit Card,HDFC Infinia
31/05/25,2025,22,Parking - RMZ Galleria Mall,50,Regular,Car,Parking,Credit Card,HDFC Infinia
31/05/25,2025,22,Porter - Delivery of Washing Machine & Fridge,1100,One-Time,Real Estate,SDA56111,UPI,Google Pay
31/05/25,2025,22,Urban Company - Curtains Installation,307,One-Time,Real Estate,SDA56111,UPI,Google Pay
31/05/25,2025,22,iPhone 12 Pro Max Phone Cover,650,Regular,Shopping,Electronics,UPI,Google Pay
31/05/25,2025,22,CRED Cashback - May’25,-16,Regular,Credit,Cashback,UPI,Cred
31/05/25,2025,22,Instamart,395,Regular,Food,Groceries,Digital Wallet,Swiggy Money
31/05/25,2025,22,"Jollygung, Yelahanka - Dinner with Duby",1975,Regular,Food,Dine-out,Digital Wallet,Swiggy Money
01/06/25,2025,22,Airport Lounge - COK T1,2,Regular,Travel,Airport Lounges,Credit Card,SBI Aurum
01/06/25,2025,22,Airport Lounge - COK T1,2,Regular,Travel,Airport Lounges,Credit Card,HDFC TataNeu Infinity
01/06/25,2025,22,Airport Lounge - BLR T2,2,Regular,Travel,Airport Lounges,Credit Card,HDFC Infinia
02/06/25,2025,23,Tea with Duby,60,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
02/06/25,2025,23,UrbanCompany - Hair Waxing for Duby,2296,Regular,Health & Wellness,Salon & Haircare,Credit Card,HDFC Infinia
02/06/25,2025,23,Maid Cooking Charges - May’25,5000,Regular,Food,Cook,UPI,Google Pay
02/06/25,2025,23,Ford Ecosport - Car Wash - Jun’25,800,Regular,Car,Car Wash & Detailing,UPI,Google Pay
02/06/25,2025,23,Instamart,353,Regular,Food,Groceries,Digital Wallet,Swiggy Money
03/06/25,2025,23,Tea with Duby,50,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
03/06/25,2025,23,AllMarket,113,Regular,Food,Groceries,Credit Card,HDFC Infinia
03/06/25,2025,23,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
03/06/25,2025,23,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
03/06/25,2025,23,Instamart,240,Regular,Food,Groceries,Digital Wallet,Swiggy Money
04/06/25,2025,23,Uber - Home to Shantinagar Bus Station (Duby with Cousins),484.31,Regular,Travel,Cabs,Credit Card,HDFC Infinia
04/06/25,2025,23,Uber - Shantinagar Bus Station to Home (Duby),479.91,Regular,Travel,Cabs,Credit Card,HDFC Infinia
04/06/25,2025,23,"Pizza4Ps, Indiranagar - Duby with Cousins",1721,Regular,Food,Dine-out,Credit Card,HDFC Infinia
04/06/25,2025,23,"Rameshwaram Cafe, Indiranagar - Breakfast with Duby & Cousins",590,Regular,Food,Dine-out,UPI,Google Pay
04/06/25,2025,23,Swiggy Dinner - Chinese Wok,689,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
05/06/25,2025,23,"A2B, Shantinagar - Filter Coffee",39.99,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
05/06/25,2025,23,Uber - Home to Indiranagar,439.97,Regular,Travel,Cabs,Credit Card,HDFC Infinia
05/06/25,2025,23,Westside - Indiranagar (Eid-al-Adha Outfit),3499,Regular,Shopping,Fashion,Credit Card,HDFC Infinia
05/06/25,2025,23,"Zaitoon Restaurant, Indiranagar - Dinner with Duby",693,Regular,Food,Dine-out,Credit Card,HDFC Infinia
05/06/25,2025,23,Auto - CRED Aqua to Zaitoon Restaurant,85,Regular,Travel,Cabs,UPI,Google Pay
07/06/25,2025,23,"Jalaja Bakery, Kalpetta - Butter Buns",80,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
08/06/25,2025,23,Ford Ecosport - Car Wash,600,Regular,Car,Car Wash & Detailing,Credit Card,HDFC TataNeu Infinity
08/06/25,2025,23,"The French Treaty, Yelahanka - Dinner with Duby",1886,Regular,Food,Dine-out,Credit Card,HDFC Infinia
08/06/25,2025,23,"Jinvara, Yelahanka",3598,Regular,Shopping,Fashion,Credit Card,HDFC Infinia
08/06/25,2025,23,Ford Ecosport - Bharat Petroleum - 25L,2578.09,Regular,Car,Fuel,Credit Card,HDFC Infinia
08/06/25,2025,23,Auto - Shantinagar Bus Station to Indiranagar,125,Regular,Travel,Cabs,UPI,Google Pay
08/06/25,2025,23,Instamart,811,Regular,Food,Groceries,Digital Wallet,Swiggy Money
09/06/25,2025,24,Swiggy Dinner - KFC,294,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
10/06/25,2025,24,"Udupi Restaurant, Kempapura - Lunch",105,Regular,Food,Dine-out,Credit Card,HDFC Infinia
10/06/25,2025,24,Zaatar Restaurant - Dinner with Duby,378,Regular,Food,Dine-out,Credit Card,HDFC Infinia
10/06/25,2025,24,AllMarket,115,Regular,Food,Groceries,UPI,Google Pay
12/06/25,2025,24,Swiggy Lunch - Zaatar Restaurant,552,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
12/06/25,2025,24,Swiggy Birthday Cake - Toscano,378,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
12/06/25,2025,24,Ford Ecosport - Indian Oil - 25L,2577.58,Regular,Car,Fuel,Credit Card,HDFC Infinia
12/06/25,2025,24,"Big Guys Wings, Kempapura - Lunch",250,Regular,Food,Dine-out,Credit Card,HDFC Infinia
12/06/25,2025,24,Instamart,657,Regular,Food,Groceries,Digital Wallet,Swiggy Money
12/06/25,2025,24,Swiggy Birthday Cake - Toscano,455,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
13/06/25,2025,24,Swiggy Dinner - Nandhana Palace,802,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
14/06/25,2025,24,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
14/06/25,2025,24,Apollo Pharmacy,125,Regular,Health & Wellness,Medicines,Credit Card,HDFC Infinia
14/06/25,2025,24,"Udupi Restaurant, Kempapura - Lunch",75,Regular,Food,Dine-out,Credit Card,HDFC Infinia
14/06/25,2025,24,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
14/06/25,2025,24,Instamart,1125,Regular,Food,Groceries,Digital Wallet,Swiggy Money
15/06/25,2025,24,Driving School - Final Fee,2000,Regular,Education,Education,Credit Card,HDFC TataNeu Infinity
15/06/25,2025,24,Swiggy Dinner - Byg Brewsky,462,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
16/06/25,2025,25,Instamart,291,Regular,Food,Groceries,Digital Wallet,Swiggy Money
16/06/25,2025,25,Instamart,580,Regular,Food,Groceries,Digital Wallet,Swiggy Money
17/06/25,2025,25,Momos with Duby,90,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
17/06/25,2025,25,Tea with Duby,80,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
17/06/25,2025,25,Instamart,311,Regular,Food,Groceries,Digital Wallet,Swiggy Money
18/06/25,2025,25,Adobe Photography Subscription - Jun’25,318.6,Regular,Subscription,Web & Software,Credit Card,HDFC Infinia
19/06/25,2025,25,Instamart,10,Regular,Food,Groceries,Credit Card,HDFC Swiggy
19/06/25,2025,25,Netflix - Jun’25,649,Regular,Subscription,OTT,Credit Card,HDFC Infinia
19/06/25,2025,25,"KFC Restaurant, Kempapura - Lunch",208.95,Regular,Food,Dine-out,Credit Card,HDFC Infinia
19/06/25,2025,25,Electricity Bill - Jun’25,90,Regular,Utilities,Electricity,Credit Card,HDFC Infinia
19/06/25,2025,25,Instamart,231,Regular,Food,Groceries,Digital Wallet,Swiggy Money
20/06/25,2025,25,Ford Ecosport - Indian Oil - 25L,2577.63,Regular,Car,Fuel,Credit Card,SBI Aurum
20/06/25,2025,25,"LICK, Indiranagar - Ice Cream with Sumangal",425,Regular,Food,Dine-out,Credit Card,SBI Aurum
20/06/25,2025,25,Nice Mart Supermarket,115,Regular,Food,Groceries,Credit Card,HDFC Infinia
21/06/25,2025,25,Instamart,346,Regular,Food,Groceries,Credit Card,HDFC Swiggy
21/06/25,2025,25,AmazonPay Cashback - Jun’25,-56,Regular,Credit,Cashback,Digital Wallet,AmazonPay
22/06/25,2025,25,"Nido Craft Bar & Kitchen, Yelahanka - Dinner with Duby",1488,Regular,Food,Dine-out,Credit Card,HDFC Swiggy
22/06/25,2025,25,Driving School - Tips,400,Regular,Education,Education,UPI,Google Pay
22/06/25,2025,25,Prestige Golfshire Club - Evening Snacks with Duby,1077,Regular,Food,Dine-out,Credit Card,HDFC Infinia
22/06/25,2025,25,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
22/06/25,2025,25,BMW X5 - Bharat Petroleum - 20L,1820.4,Regular,Car,Fuel,Credit Card,HDFC Infinia
22/06/25,2025,25,AmazonPay Wallet Reload,100,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
22/06/25,2025,25,AmazonPay Wallet Reload,-100,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
22/06/25,2025,25,Tolls - BLR Airport (120 + 60),180,Regular,Car,Toll,Digital Wallet,AmazonPay
22/06/25,2025,25,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
22/06/25,2025,25,Instamart,638,Regular,Food,Groceries,Digital Wallet,Swiggy Money
23/06/25,2025,26,HDFC Swiggy Cashback - Jun’25,-207.8,Regular,Credit,Cashback,Credit Card,HDFC Swiggy
23/06/25,2025,26,YouTube Music - Jun’25,89,Regular,Subscription,Music,Credit Card,HDFC Infinia
23/06/25,2025,26,"Salt Mango Tree, Indiranagar - Dinner with Appunni",1598,Regular,Food,Dine-out,Credit Card,HDFC Infinia
23/06/25,2025,26,"Magnolia Bakery, Indiranagar - Dessert with Appunni",425,Regular,Food,Dine-out,Credit Card,HDFC Infinia
23/06/25,2025,26,iCloud 2TB - Jun’25,749,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
24/06/25,2025,26,Tea with Duby,90,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
24/06/25,2025,26,"Udupi Restaurant, Kempapura - Lunch",90,Regular,Food,Dine-out,Credit Card,HDFC Infinia
24/06/25,2025,26,"KFC Restaurant, Kempapura - Lunch",208.95,Regular,Food,Dine-out,Credit Card,HDFC Infinia
24/06/25,2025,26,TataNeu Cashback - Jun’25,-368,Regular,Credit,Cashback,Digital Wallet,Tata Neu
25/06/25,2025,26,Tea with Duby,40,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
25/06/25,2025,26,Instamart,310,Regular,Food,Groceries,Digital Wallet,Swiggy Money
26/06/25,2025,26,Ford Ecosport - Indian Oil - 25L,2577.58,Regular,Car,Fuel,Credit Card,HDFC Infinia
26/06/25,2025,26,"Movie - F1 - PVR, Bhartiya Mall",127.2,Regular,Entertainment,Cinema,Credit Card,SBI Aurum
27/06/25,2025,26,Tea with Duby,60,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
27/06/25,2025,26,Kyari Self-Watering Plant Pot,49,Regular,Shopping,Household,Credit Card,HDFC TataNeu Infinity
27/06/25,2025,26,Airtel Wifi - Jun’25,870.66,Regular,Subscription,Internet WiFi,Credit Card,HDFC Infinia
27/06/25,2025,26,Modular Innovations - Kitchen & Washroom Fittings - 4/4 Payment,32000,One-Time,Real Estate,SDA56111,UPI,Google Pay
27/06/25,2025,26,Instamart,327,Regular,Food,Groceries,Digital Wallet,Swiggy Money
28/06/25,2025,26,"PVR, Bhartiya Mall - Chicken Tikka Sandwich & Cold Coffee",519,Regular,Food,Dine-out,Credit Card,HDFC Infinia
28/06/25,2025,26,Auto - Home to Bhartiya Mall,55,Regular,Travel,Cabs,UPI,Google Pay
28/06/25,2025,26,Instamart,365,Regular,Food,Groceries,Digital Wallet,Swiggy Money
29/06/25,2025,26,"Krishna Cafe, Sobha City - Evening Snacks with Duby",134,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
29/06/25,2025,26,Parking - Sobha One Mall,240,Regular,Car,Parking,Credit Card,HDFC Infinia
29/06/25,2025,26,Knya Doctor Scrubs Set,1471.55,Regular,Shopping,Fashion,Credit Card,HDFC Infinia
29/06/25,2025,26,"Muro, Church Street - Duby’s Birthday Party",8200,Regular,Food,Dine-out,UPI,Google Pay
30/06/25,2025,27,"Udupi Restaurant, Kempapura - Lunch",90,Regular,Food,Dine-out,Credit Card,HDFC Infinia
30/06/25,2025,27,CRED Cashback - Jun’25,-17,Regular,Credit,Cashback,UPI,Cred
30/06/25,2025,27,Swiggy Dinner - Brik Oven Pizza,747,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
01/07/25,2025,27,"Plan B, Indiranagar - Lunch with Simrat",1478,Regular,Food,Dine-out,Credit Card,HDFC Swiggy
01/07/25,2025,27,Maid Cooking Charges - Jun’25,5000,Regular,Food,Cook,UPI,Google Pay
01/07/25,2025,27,Ford Ecosport - Car Wash - Jul’25,800,Regular,Car,Car Wash & Detailing,UPI,Google Pay
01/07/25,2025,27,Instamart,394,Regular,Food,Groceries,Digital Wallet,Swiggy Money
01/07/25,2025,27,AmazonPay Cashback Adustment (INR 999 Refund - INR 883 Purchase),-116,Regular,Credit,Cashback,Digital Wallet,AmazonPay
02/07/25,2025,27,"Glen’s Bakehouse, Hennur - Dessert with Duby",461,Regular,Food,Dine-out,Credit Card,HDFC Infinia
02/07/25,2025,27,Ford Ecosport - Bharat Petroleum - 25L,2578.09,Regular,Car,Fuel,Credit Card,HDFC Infinia
02/07/25,2025,27,"Movie - F1 - PVR, Nexus Koramangala",950,Regular,Entertainment,Cinema,UPI,Google Pay
03/07/25,2025,27,Instamart,73,Regular,Food,Groceries,Credit Card,HDFC Swiggy
03/07/25,2025,27,Guavas,200,Regular,Food,Groceries,UPI,Google Pay
03/07/25,2025,27,Instamart,219,Regular,Food,Groceries,Digital Wallet,Swiggy Money
04/07/25,2025,27,"Chai Days, Indiranagar - Evening Chai with Simrat & Prakash",186,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
04/07/25,2025,27,Tea with Duby,90,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
04/07/25,2025,27,Parking - Nexus Koramangala,100,Regular,Car,Parking,Credit Card,HDFC Infinia
04/07/25,2025,27,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
04/07/25,2025,27,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
04/07/25,2025,27,Instamart,995,Regular,Food,Groceries,Digital Wallet,Swiggy Money
05/07/25,2025,27,"KFC Restaurant, Kempapura - Lunch",312.89,Regular,Food,Dine-out,Credit Card,HDFC Infinia
05/07/25,2025,27,"Movie - Jurassic World: Rebirth - PVR, Bhartiya Mall",62.48,Regular,Entertainment,Cinema,Credit Card,SBI Aurum
05/07/25,2025,27,Amazon Pay Cashback - Fastag Payments Jun’25,-2.85,Regular,Credit,Cashback,Digital Wallet,AmazonPay
05/07/25,2025,27,Instamart,556,Regular,Food,Groceries,Digital Wallet,Swiggy Money
06/07/25,2025,27,"Krishna Cafe, Sobha City - Breakfast with Duby",276,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
06/07/25,2025,27,"Windmills, BLR Airport - Dinner with Duby",2755,Regular,Food,Dine-out,Credit Card,HDFC Infinia
06/07/25,2025,27,"Hatti Kaapi, BLR Airport - Tea with Duby",140,Regular,Food,Dine-out,Credit Card,HDFC Infinia
06/07/25,2025,27,Parking - Bhartiya Mall,90,Regular,Car,Parking,Credit Card,HDFC Infinia
06/07/25,2025,27,"Elixir Salon, Sobha City - Hair Spa",1600,Regular,Health & Wellness,Salon & Haircare,Credit Card,HDFC Infinia
06/07/25,2025,27,Parking - BLR Airport,200,Regular,Car,Parking,Credit Card,SBI Aurum
06/07/25,2025,27,"Relay, BLR Airport",574,Regular,Food,Groceries,Credit Card,SBI Aurum
07/07/25,2025,28,Instamart,435,Regular,Food,Groceries,Digital Wallet,Swiggy Money
08/07/25,2025,28,Instamart,282,Regular,Food,Groceries,Digital Wallet,Swiggy Money
08/07/25,2025,28,"Rameshwaram Cafe, Indiranagar - Breakfast",130,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
08/07/25,2025,28,Traffic Fine - Red Light Violation at Indiranagar,500,Regular,Car,Fine,Credit Card,SBI Aurum
09/07/25,2025,28,Ford Ecosport - Indian Oil - 25L,2578.58,Regular,Car,Fuel,Credit Card,HDFC Infinia
10/07/25,2025,28,SmartBuy Gyftr - Nykaa - INR 3000 Voucher,3000,Regular,Shopping,Bodycare & Cosmetics,Credit Card,HDFC Infinia
10/07/25,2025,28,"Baskin Robbins, Hennur - Dessert with Duby",378,Regular,Food,Dine-out,Credit Card,HDFC Infinia
10/07/25,2025,28,Nykaa - Skincare & Haircare for Duby,532,Regular,Shopping,Bodycare & Cosmetics,Credit Card,HDFC Infinia
10/07/25,2025,28,Instamart,415,Regular,Food,Groceries,Digital Wallet,Swiggy Money
